calc_time,symbol,base_asset,quote_asset,index_value
1759434422000,BTCBVOLUSDT,BTCBVOL,USDT,39.5332
1759434423004,BTCBVOLUSDT,BTCBVOL,USDT,39.5332
1759434424001,BTCBVOLUSDT,BTCBVOL,USDT,39.5333
1759434425005,BTCBVOLUSDT,BTCBVOL,USDT,39.5333
1759434426000,BTCBVOLUSDT,BTCBVOL,USDT,39.5333
1759434427001,BTCBVOLUSDT,BTCBVOL,USDT,39.5334
1759434428002,BTCBVOLUSDT,BTCBVOL,USDT,39.5334
1759434429003,BTCBVOLUSDT,BTCBVOL,USDT,39.5333
1759434430002,BTCBVOLUSDT,BTCBVOL,USDT,39.5333
1759434431000,BTCBVOLUSDT,BTCBVOL,USDT,39.5332
1759434432001,BTCBVOLUSDT,BTCBVOL,USDT,39.5331
1759434433000,BTCBVOLUSDT,BTCBVOL,USDT,39.5330
1759434434006,BTCBVOLUSDT,BTCBVOL,USDT,39.5330
1759434435003,BTCBVOLUSDT,BTCBVOL,USDT,39.5329
1759434436000,BTCBVOLUSDT,BTCBVOL,USDT,39.5328
1759434437003,BTCBVOLUSDT,BTCBVOL,USDT,39.5327
1759434438002,BTCBVOLUSDT,BTCBVOL,USDT,39.5326
1759434439005,BTCBVOLUSDT,BTCBVOL,USDT,39.5325
1759434440001,BTCBVOLUSDT,BTCBVOL,USDT,39.5324
1759434441001,BTCBVOLUSDT,BTCBVOL,USDT,39.5323
1759434442002,BTCBVOLUSDT,BTCBVOL,USDT,39.5322
1759434443000,BTCBVOLUSDT,BTCBVOL,USDT,39.5321
1759434444001,BTCBVOLUSDT,BTCBVOL,USDT,39.5320
1759434445000,BTCBVOLUSDT,BTCBVOL,USDT,39.5319
1759434446000,BTCBVOLUSDT,BTCBVOL,USDT,39.5318
1759434447001,BTCBVOLUSDT,BTCBVOL,USDT,39.5317
1759434448000,BTCBVOLUSDT,BTCBVOL,USDT,39.5315
1759434449000,BTCBVOLUSDT,BTCBVOL,USDT,39.5314
1759434450005,BTCBVOLUSDT,BTCBVOL,USDT,39.5313
1759434451000,BTCBVOLUSDT,BTCBVOL,USDT,39.5312
1759434452000,BTCBVOLUSDT,BTCBVOL,USDT,39.5310
1759434453000,BTCBVOLUSDT,BTCBVOL,USDT,39.5309
1759434454000,BTCBVOLUSDT,BTCBVOL,USDT,39.5309
1759434455000,BTCBVOLUSDT,BTCBVOL,USDT,39.5309
1759434456000,BTCBVOLUSDT,BTCBVOL,USDT,39.5310
1759434457004,BTCBVOLUSDT,BTCBVOL,USDT,39.5310
1759434458000,BTCBVOLUSDT,BTCBVOL,USDT,39.5310
1759434459000,BTCBVOLUSDT,BTCBVOL,USDT,39.5311
1759434460000,BTCBVOLUSDT,BTCBVOL,USDT,39.5312
1759434461000,BTCBVOLUSDT,BTCBVOL,USDT,39.5313
1759434462000,BTCBVOLUSDT,BTCBVOL,USDT,39.5314
1759434463000,BTCBVOLUSDT,BTCBVOL,USDT,39.5315
1759434464001,BTCBVOLUSDT,BTCBVOL,USDT,39.5316
1759434465002,BTCBVOLUSDT,BTCBVOL,USDT,39.5317
1759434466001,BTCBVOLUSDT,BTCBVOL,USDT,39.5318
1759434467000,BTCBVOLUSDT,BTCBVOL,USDT,39.5320
1759434468000,BTCBVOLUSDT,BTCBVOL,USDT,39.5321
1759434469000,BTCBVOLUSDT,BTCBVOL,USDT,39.5323
1759434470003,BTCBVOLUSDT,BTCBVOL,USDT,39.5324
1759434471000,BTCBVOLUSDT,BTCBVOL,USDT,39.5326
1759434472002,BTCBVOLUSDT,BTCBVOL,USDT,39.5327
1759434473004,BTCBVOLUSDT,BTCBVOL,USDT,39.5329
1759434474001,BTCBVOLUSDT,BTCBVOL,USDT,39.5331
1759434475000,BTCBVOLUSDT,BTCBVOL,USDT,39.5332
1759434476000,BTCBVOLUSDT,BTCBVOL,USDT,39.5335
1759434477004,BTCBVOLUSDT,BTCBVOL,USDT,39.5337
1759434478001,BTCBVOLUSDT,BTCBVOL,USDT,39.5339
1759434479000,BTCBVOLUSDT,BTCBVOL,USDT,39.5342
1759434480000,BTCBVOLUSDT,BTCBVOL,USDT,39.5344
1759434481000,BTCBVOLUSDT,BTCBVOL,USDT,39.5346
1759434482000,BTCBVOLUSDT,BTCBVOL,USDT,39.5349
1759434483000,BTCBVOLUSDT,BTCBVOL,USDT,39.5351
1759434484000,BTCBVOLUSDT,BTCBVOL,USDT,39.5354
1759434485007,BTCBVOLUSDT,BTCBVOL,USDT,39.5356
1759434486000,BTCBVOLUSDT,BTCBVOL,USDT,39.5359
1759434487000,BTCBVOLUSDT,BTCBVOL,USDT,39.5362
1759434488000,BTCBVOLUSDT,BTCBVOL,USDT,39.5365
1759434489005,BTCBVOLUSDT,BTCBVOL,USDT,39.5368
1759434490004,BTCBVOLUSDT,BTCBVOL,USDT,39.5370
1759434491001,BTCBVOLUSDT,BTCBVOL,USDT,39.5373
1759434492001,BTCBVOLUSDT,BTCBVOL,USDT,39.5375
1759434493000,BTCBVOLUSDT,BTCBVOL,USDT,39.5378
1759434494005,BTCBVOLUSDT,BTCBVOL,USDT,39.5381
1759434495001,BTCBVOLUSDT,BTCBVOL,USDT,39.5384
1759434496000,BTCBVOLUSDT,BTCBVOL,USDT,39.5387
1759434497005,BTCBVOLUSDT,BTCBVOL,USDT,39.5390
1759434498000,BTCBVOLUSDT,BTCBVOL,USDT,39.5392
1759434499002,BTCBVOLUSDT,BTCBVOL,USDT,39.5395
1759434500000,BTCBVOLUSDT,BTCBVOL,USDT,39.5397
1759434501003,BTCBVOLUSDT,BTCBVOL,USDT,39.5399
1759434502000,BTCBVOLUSDT,BTCBVOL,USDT,39.5401
1759434503001,BTCBVOLUSDT,BTCBVOL,USDT,39.5404
1759434504001,BTCBVOLUSDT,BTCBVOL,USDT,39.5406
1759434505000,BTCBVOLUSDT,BTCBVOL,USDT,39.5408
1759434506000,BTCBVOLUSDT,BTCBVOL,USDT,39.5410
1759434507000,BTCBVOLUSDT,BTCBVOL,USDT,39.5413
1759434508000,BTCBVOLUSDT,BTCBVOL,USDT,39.5415
1759434509001,BTCBVOLUSDT,BTCBVOL,USDT,39.5417
1759434510003,BTCBVOLUSDT,BTCBVOL,USDT,39.5419
1759434511005,BTCBVOLUSDT,BTCBVOL,USDT,39.5422
1759434512000,BTCBVOLUSDT,BTCBVOL,USDT,39.5424
1759434513000,BTCBVOLUSDT,BTCBVOL,USDT,39.5426
1759434514001,BTCBVOLUSDT,BTCBVOL,USDT,39.5429
1759434515000,BTCBVOLUSDT,BTCBVOL,USDT,39.5431
1759434516000,BTCBVOLUSDT,BTCBVOL,USDT,39.5433
1759434517000,BTCBVOLUSDT,BTCBVOL,USDT,39.5435
1759434518000,BTCBVOLUSDT,BTCBVOL,USDT,39.5437
1759434519000,BTCBVOLUSDT,BTCBVOL,USDT,39.5440
1759434520001,BTCBVOLUSDT,BTCBVOL,USDT,39.5442
1759434521000,BTCBVOLUSDT,BTCBVOL,USDT,39.5444
1759434522000,BTCBVOLUSDT,BTCBVOL,USDT,39.5447
1759434523000,BTCBVOLUSDT,BTCBVOL,USDT,39.5449
1759434524000,BTCBVOLUSDT,BTCBVOL,USDT,39.5451
1759434525005,BTCBVOLUSDT,BTCBVOL,USDT,39.5454
1759434526002,BTCBVOLUSDT,BTCBVOL,USDT,39.5456
1759434527002,BTCBVOLUSDT,BTCBVOL,USDT,39.5459
1759434528001,BTCBVOLUSDT,BTCBVOL,USDT,39.5462
1759434529000,BTCBVOLUSDT,BTCBVOL,USDT,39.5465
1759434530004,BTCBVOLUSDT,BTCBVOL,USDT,39.5468
1759434531000,BTCBVOLUSDT,BTCBVOL,USDT,39.5471
1759434532000,BTCBVOLUSDT,BTCBVOL,USDT,39.5474
1759434533000,BTCBVOLUSDT,BTCBVOL,USDT,39.5477
1759434534006,BTCBVOLUSDT,BTCBVOL,USDT,39.5480
1759434535001,BTCBVOLUSDT,BTCBVOL,USDT,39.5483
1759434536002,BTCBVOLUSDT,BTCBVOL,USDT,39.5486
1759434537000,BTCBVOLUSDT,BTCBVOL,USDT,39.5488
1759434538000,BTCBVOLUSDT,BTCBVOL,USDT,39.5491
1759434539002,BTCBVOLUSDT,BTCBVOL,USDT,39.5494
1759434540001,BTCBVOLUSDT,BTCBVOL,USDT,39.5497
1759434541001,BTCBVOLUSDT,BTCBVOL,USDT,39.5499
1759434542001,BTCBVOLUSDT,BTCBVOL,USDT,39.5502
1759434543001,BTCBVOLUSDT,BTCBVOL,USDT,39.5505
1759434544002,BTCBVOLUSDT,BTCBVOL,USDT,39.5508
1759434545001,BTCBVOLUSDT,BTCBVOL,USDT,39.5511
1759434546001,BTCBVOLUSDT,BTCBVOL,USDT,39.5514
1759434547000,BTCBVOLUSDT,BTCBVOL,USDT,39.5516
1759434548003,BTCBVOLUSDT,BTCBVOL,USDT,39.5519
1759434549000,BTCBVOLUSDT,BTCBVOL,USDT,39.5522
1759434550000,BTCBVOLUSDT,BTCBVOL,USDT,39.5525
1759434551000,BTCBVOLUSDT,BTCBVOL,USDT,39.5529
1759434552000,BTCBVOLUSDT,BTCBVOL,USDT,39.5532
1759434553005,BTCBVOLUSDT,BTCBVOL,USDT,39.5535
1759434554000,BTCBVOLUSDT,BTCBVOL,USDT,39.5538
1759434555000,BTCBVOLUSDT,BTCBVOL,USDT,39.5542
1759434556000,BTCBVOLUSDT,BTCBVOL,USDT,39.5546
1759434557001,BTCBVOLUSDT,BTCBVOL,USDT,39.5549
1759434558000,BTCBVOLUSDT,BTCBVOL,USDT,39.5553
1759434559000,BTCBVOLUSDT,BTCBVOL,USDT,39.5556
1759434560001,BTCBVOLUSDT,BTCBVOL,USDT,39.5560
1759434561005,BTCBVOLUSDT,BTCBVOL,USDT,39.5563
1759434562000,BTCBVOLUSDT,BTCBVOL,USDT,39.5566
1759434563000,BTCBVOLUSDT,BTCBVOL,USDT,39.5569
1759434564000,BTCBVOLUSDT,BTCBVOL,USDT,39.5572
1759434565002,BTCBVOLUSDT,BTCBVOL,USDT,39.5575
1759434566001,BTCBVOLUSDT,BTCBVOL,USDT,39.5578
1759434567000,BTCBVOLUSDT,BTCBVOL,USDT,39.5581
1759434568000,BTCBVOLUSDT,BTCBVOL,USDT,39.5583
1759434569002,BTCBVOLUSDT,BTCBVOL,USDT,39.5586
1759434570001,BTCBVOLUSDT,BTCBVOL,USDT,39.5589
1759434571000,BTCBVOLUSDT,BTCBVOL,USDT,39.5592
1759434572000,BTCBVOLUSDT,BTCBVOL,USDT,39.5594
1759434573002,BTCBVOLUSDT,BTCBVOL,USDT,39.5597
1759434574006,BTCBVOLUSDT,BTCBVOL,USDT,39.5600
1759434575000,BTCBVOLUSDT,BTCBVOL,USDT,39.5602
1759434576000,BTCBVOLUSDT,BTCBVOL,USDT,39.5605
1759434577000,BTCBVOLUSDT,BTCBVOL,USDT,39.5608
1759434578000,BTCBVOLUSDT,BTCBVOL,USDT,39.5610
1759434579000,BTCBVOLUSDT,BTCBVOL,USDT,39.5613
1759434580004,BTCBVOLUSDT,BTCBVOL,USDT,39.5616
1759434581000,BTCBVOLUSDT,BTCBVOL,USDT,39.5618
1759434582000,BTCBVOLUSDT,BTCBVOL,USDT,39.5621
1759434583001,BTCBVOLUSDT,BTCBVOL,USDT,39.5623
1759434584002,BTCBVOLUSDT,BTCBVOL,USDT,39.5625
1759434585000,BTCBVOLUSDT,BTCBVOL,USDT,39.5627
1759434586002,BTCBVOLUSDT,BTCBVOL,USDT,39.5629
1759434587005,BTCBVOLUSDT,BTCBVOL,USDT,39.5631
1759434588001,BTCBVOLUSDT,BTCBVOL,USDT,39.5634
1759434589005,BTCBVOLUSDT,BTCBVOL,USDT,39.5636
1759434590000,BTCBVOLUSDT,BTCBVOL,USDT,39.5638
1759434591001,BTCBVOLUSDT,BTCBVOL,USDT,39.5641
1759434592002,BTCBVOLUSDT,BTCBVOL,USDT,39.5643
1759434593000,BTCBVOLUSDT,BTCBVOL,USDT,39.5645
1759434594002,BTCBVOLUSDT,BTCBVOL,USDT,39.5648
1759434595000,BTCBVOLUSDT,BTCBVOL,USDT,39.5650
1759434596001,BTCBVOLUSDT,BTCBVOL,USDT,39.5653
1759434597000,BTCBVOLUSDT,BTCBVOL,USDT,39.5655
1759434598004,BTCBVOLUSDT,BTCBVOL,USDT,39.5658
1759434599000,BTCBVOLUSDT,BTCBVOL,USDT,39.5660
1759434600000,BTCBVOLUSDT,BTCBVOL,USDT,39.5662
1759434601000,BTCBVOLUSDT,BTCBVOL,USDT,39.5665
1759434602000,BTCBVOLUSDT,BTCBVOL,USDT,39.5667
1759434603004,BTCBVOLUSDT,BTCBVOL,USDT,39.5669
1759434604001,BTCBVOLUSDT,BTCBVOL,USDT,39.5671
1759434605004,BTCBVOLUSDT,BTCBVOL,USDT,39.5674
1759434606000,BTCBVOLUSDT,BTCBVOL,USDT,39.5676
1759434607000,BTCBVOLUSDT,BTCBVOL,USDT,39.5678
1759434608000,BTCBVOLUSDT,BTCBVOL,USDT,39.5680
1759434609001,BTCBVOLUSDT,BTCBVOL,USDT,39.5682
1759434610001,BTCBVOLUSDT,BTCBVOL,USDT,39.5684
1759434611001,BTCBVOLUSDT,BTCBVOL,USDT,39.5686
1759434612001,BTCBVOLUSDT,BTCBVOL,USDT,39.5688
1759434613000,BTCBVOLUSDT,BTCBVOL,USDT,39.5690
1759434614001,BTCBVOLUSDT,BTCBVOL,USDT,39.5692
1759434615000,BTCBVOLUSDT,BTCBVOL,USDT,39.5695
1759434616000,BTCBVOLUSDT,BTCBVOL,USDT,39.5697
1759434617000,BTCBVOLUSDT,BTCBVOL,USDT,39.5699
1759434618000,BTCBVOLUSDT,BTCBVOL,USDT,39.5701
1759434619000,BTCBVOLUSDT,BTCBVOL,USDT,39.5703
1759434620000,BTCBVOLUSDT,BTCBVOL,USDT,39.5706
1759434621001,BTCBVOLUSDT,BTCBVOL,USDT,39.5708
1759434622000,BTCBVOLUSDT,BTCBVOL,USDT,39.5710
1759434623000,BTCBVOLUSDT,BTCBVOL,USDT,39.5712
1759434624004,BTCBVOLUSDT,BTCBVOL,USDT,39.5714
1759434625000,BTCBVOLUSDT,BTCBVOL,USDT,39.5716
1759434626000,BTCBVOLUSDT,BTCBVOL,USDT,39.5718
1759434627001,BTCBVOLUSDT,BTCBVOL,USDT,39.5721
1759434628001,BTCBVOLUSDT,BTCBVOL,USDT,39.5723
1759434629001,BTCBVOLUSDT,BTCBVOL,USDT,39.5725
1759434630000,BTCBVOLUSDT,BTCBVOL,USDT,39.5727
1759434631002,BTCBVOLUSDT,BTCBVOL,USDT,39.5729
1759434632000,BTCBVOLUSDT,BTCBVOL,USDT,39.5731
1759434633001,BTCBVOLUSDT,BTCBVOL,USDT,39.5733
1759434634004,BTCBVOLUSDT,BTCBVOL,USDT,39.5736
1759434635000,BTCBVOLUSDT,BTCBVOL,USDT,39.5738
1759434636000,BTCBVOLUSDT,BTCBVOL,USDT,39.5740
1759434637000,BTCBVOLUSDT,BTCBVOL,USDT,39.5742
1759434638000,BTCBVOLUSDT,BTCBVOL,USDT,39.5744
1759434639000,BTCBVOLUSDT,BTCBVOL,USDT,39.5746
1759434640000,BTCBVOLUSDT,BTCBVOL,USDT,39.5748
1759434641000,BTCBVOLUSDT,BTCBVOL,USDT,39.5750
1759434642002,BTCBVOLUSDT,BTCBVOL,USDT,39.5752
1759434643000,BTCBVOLUSDT,BTCBVOL,USDT,39.5754
1759434644002,BTCBVOLUSDT,BTCBVOL,USDT,39.5756
1759434645000,BTCBVOLUSDT,BTCBVOL,USDT,39.5758
1759434646000,BTCBVOLUSDT,BTCBVOL,USDT,39.5760
1759434647000,BTCBVOLUSDT,BTCBVOL,USDT,39.5762
1759434648000,BTCBVOLUSDT,BTCBVOL,USDT,39.5763
1759434649005,BTCBVOLUSDT,BTCBVOL,USDT,39.5765
1759434650000,BTCBVOLUSDT,BTCBVOL,USDT,39.5767
1759434651000,BTCBVOLUSDT,BTCBVOL,USDT,39.5768
1759434652005,BTCBVOLUSDT,BTCBVOL,USDT,39.5769
1759434653004,BTCBVOLUSDT,BTCBVOL,USDT,39.5771
1759434654000,BTCBVOLUSDT,BTCBVOL,USDT,39.5772
1759434655000,BTCBVOLUSDT,BTCBVOL,USDT,39.5774
1759434656000,BTCBVOLUSDT,BTCBVOL,USDT,39.5775
1759434657004,BTCBVOLUSDT,BTCBVOL,USDT,39.5776
1759434658005,BTCBVOLUSDT,BTCBVOL,USDT,39.5778
1759434659002,BTCBVOLUSDT,BTCBVOL,USDT,39.5779
1759434660001,BTCBVOLUSDT,BTCBVOL,USDT,39.5780
1759434661003,BTCBVOLUSDT,BTCBVOL,USDT,39.5781
1759434662000,BTCBVOLUSDT,BTCBVOL,USDT,39.5782
1759434663001,BTCBVOLUSDT,BTCBVOL,USDT,39.5782
1759434664000,BTCBVOLUSDT,BTCBVOL,USDT,39.5782
1759434665001,BTCBVOLUSDT,BTCBVOL,USDT,39.5782
1759434666000,BTCBVOLUSDT,BTCBVOL,USDT,39.5783
1759434667000,BTCBVOLUSDT,BTCBVOL,USDT,39.5784
1759434668006,BTCBVOLUSDT,BTCBVOL,USDT,39.5785
1759434669000,BTCBVOLUSDT,BTCBVOL,USDT,39.5787
1759434670000,BTCBVOLUSDT,BTCBVOL,USDT,39.5788
1759434671000,BTCBVOLUSDT,BTCBVOL,USDT,39.5789
1759434672000,BTCBVOLUSDT,BTCBVOL,USDT,39.5791
1759434673001,BTCBVOLUSDT,BTCBVOL,USDT,39.5791
1759434674002,BTCBVOLUSDT,BTCBVOL,USDT,39.5792
1759434675000,BTCBVOLUSDT,BTCBVOL,USDT,39.5793
1759434676000,BTCBVOLUSDT,BTCBVOL,USDT,39.5793
1759434677001,BTCBVOLUSDT,BTCBVOL,USDT,39.5794
1759434678001,BTCBVOLUSDT,BTCBVOL,USDT,39.5795
1759434679001,BTCBVOLUSDT,BTCBVOL,USDT,39.5796
1759434680001,BTCBVOLUSDT,BTCBVOL,USDT,39.5796
1759434681000,BTCBVOLUSDT,BTCBVOL,USDT,39.5797
1759434682001,BTCBVOLUSDT,BTCBVOL,USDT,39.5798
1759434683002,BTCBVOLUSDT,BTCBVOL,USDT,39.5799
1759434684000,BTCBVOLUSDT,BTCBVOL,USDT,39.5799
1759434685000,BTCBVOLUSDT,BTCBVOL,USDT,39.5800
1759434686001,BTCBVOLUSDT,BTCBVOL,USDT,39.5800
1759434687002,BTCBVOLUSDT,BTCBVOL,USDT,39.5801
1759434688001,BTCBVOLUSDT,BTCBVOL,USDT,39.5802
1759434689000,BTCBVOLUSDT,BTCBVOL,USDT,39.5802
1759434690001,BTCBVOLUSDT,BTCBVOL,USDT,39.5803
1759434691000,BTCBVOLUSDT,BTCBVOL,USDT,39.5803
1759434692000,BTCBVOLUSDT,BTCBVOL,USDT,39.5803
1759434693001,BTCBVOLUSDT,BTCBVOL,USDT,39.5804
1759434694003,BTCBVOLUSDT,BTCBVOL,USDT,39.5805
1759434695007,BTCBVOLUSDT,BTCBVOL,USDT,39.5806
1759434696000,BTCBVOLUSDT,BTCBVOL,USDT,39.5807
1759434697000,BTCBVOLUSDT,BTCBVOL,USDT,39.5808
1759434698000,BTCBVOLUSDT,BTCBVOL,USDT,39.5809
1759434699000,BTCBVOLUSDT,BTCBVOL,USDT,39.5810
1759434700000,BTCBVOLUSDT,BTCBVOL,USDT,39.5811
1759434701001,BTCBVOLUSDT,BTCBVOL,USDT,39.5812
1759434702000,BTCBVOLUSDT,BTCBVOL,USDT,39.5813
1759434703000,BTCBVOLUSDT,BTCBVOL,USDT,39.5814
1759434704002,BTCBVOLUSDT,BTCBVOL,USDT,39.5815
1759434705000,BTCBVOLUSDT,BTCBVOL,USDT,39.5815
1759434706002,BTCBVOLUSDT,BTCBVOL,USDT,39.5816
1759434707000,BTCBVOLUSDT,BTCBVOL,USDT,39.5817
1759434708000,BTCBVOLUSDT,BTCBVOL,USDT,39.5818
1759434709000,BTCBVOLUSDT,BTCBVOL,USDT,39.5819
1759434710000,BTCBVOLUSDT,BTCBVOL,USDT,39.5820
1759434711000,BTCBVOLUSDT,BTCBVOL,USDT,39.5821
1759434712001,BTCBVOLUSDT,BTCBVOL,USDT,39.5821
1759434713002,BTCBVOLUSDT,BTCBVOL,USDT,39.5822
1759434714001,BTCBVOLUSDT,BTCBVOL,USDT,39.5823
1759434715000,BTCBVOLUSDT,BTCBVOL,USDT,39.5824
1759434716000,BTCBVOLUSDT,BTCBVOL,USDT,39.5825
1759434717000,BTCBVOLUSDT,BTCBVOL,USDT,39.5825
1759434718000,BTCBVOLUSDT,BTCBVOL,USDT,39.5826
1759434719004,BTCBVOLUSDT,BTCBVOL,USDT,39.5827
1759434720000,BTCBVOLUSDT,BTCBVOL,USDT,39.5828
1759434721000,BTCBVOLUSDT,BTCBVOL,USDT,39.5829
1759434722000,BTCBVOLUSDT,BTCBVOL,USDT,39.5829
1759434723000,BTCBVOLUSDT,BTCBVOL,USDT,39.5830
1759434724001,BTCBVOLUSDT,BTCBVOL,USDT,39.5831
1759434725002,BTCBVOLUSDT,BTCBVOL,USDT,39.5832
1759434726001,BTCBVOLUSDT,BTCBVOL,USDT,39.5833
1759434727000,BTCBVOLUSDT,BTCBVOL,USDT,39.5834
1759434728001,BTCBVOLUSDT,BTCBVOL,USDT,39.5835
1759434729000,BTCBVOLUSDT,BTCBVOL,USDT,39.5836
1759434730001,BTCBVOLUSDT,BTCBVOL,USDT,39.5837
1759434731001,BTCBVOLUSDT,BTCBVOL,USDT,39.5837
1759434732000,BTCBVOLUSDT,BTCBVOL,USDT,39.5839
1759434733001,BTCBVOLUSDT,BTCBVOL,USDT,39.5840
1759434734000,BTCBVOLUSDT,BTCBVOL,USDT,39.5841
1759434735001,BTCBVOLUSDT,BTCBVOL,USDT,39.5842
1759434736000,BTCBVOLUSDT,BTCBVOL,USDT,39.5843
1759434737000,BTCBVOLUSDT,BTCBVOL,USDT,39.5845
1759434738003,BTCBVOLUSDT,BTCBVOL,USDT,39.5846
1759434739000,BTCBVOLUSDT,BTCBVOL,USDT,39.5847
1759434740000,BTCBVOLUSDT,BTCBVOL,USDT,39.5848
1759434741000,BTCBVOLUSDT,BTCBVOL,USDT,39.5849
1759434742000,BTCBVOLUSDT,BTCBVOL,USDT,39.5850
1759434743001,BTCBVOLUSDT,BTCBVOL,USDT,39.5851
1759434744000,BTCBVOLUSDT,BTCBVOL,USDT,39.5852
1759434745003,BTCBVOLUSDT,BTCBVOL,USDT,39.5853
1759434746000,BTCBVOLUSDT,BTCBVOL,USDT,39.5854
1759434747001,BTCBVOLUSDT,BTCBVOL,USDT,39.5855
1759434748001,BTCBVOLUSDT,BTCBVOL,USDT,39.5856
1759434749002,BTCBVOLUSDT,BTCBVOL,USDT,39.5857
1759434750002,BTCBVOLUSDT,BTCBVOL,USDT,39.5858
1759434751001,BTCBVOLUSDT,BTCBVOL,USDT,39.5859
1759434752001,BTCBVOLUSDT,BTCBVOL,USDT,39.5860
1759434753000,BTCBVOLUSDT,BTCBVOL,USDT,39.5860
1759434754000,BTCBVOLUSDT,BTCBVOL,USDT,39.5861
1759434755000,BTCBVOLUSDT,BTCBVOL,USDT,39.5862
1759434756000,BTCBVOLUSDT,BTCBVOL,USDT,39.5863
1759434757000,BTCBVOLUSDT,BTCBVOL,USDT,39.5864
1759434758001,BTCBVOLUSDT,BTCBVOL,USDT,39.5865
1759434759005,BTCBVOLUSDT,BTCBVOL,USDT,39.5866
1759434760000,BTCBVOLUSDT,BTCBVOL,USDT,39.5867
1759434761002,BTCBVOLUSDT,BTCBVOL,USDT,39.5867
1759434762004,BTCBVOLUSDT,BTCBVOL,USDT,39.5868
1759434763002,BTCBVOLUSDT,BTCBVOL,USDT,39.5869
1759434764002,BTCBVOLUSDT,BTCBVOL,USDT,39.5870
1759434765002,BTCBVOLUSDT,BTCBVOL,USDT,39.5871
1759434766001,BTCBVOLUSDT,BTCBVOL,USDT,39.5872
1759434767000,BTCBVOLUSDT,BTCBVOL,USDT,39.5874
1759434768000,BTCBVOLUSDT,BTCBVOL,USDT,39.5875
1759434769001,BTCBVOLUSDT,BTCBVOL,USDT,39.5876
1759434770000,BTCBVOLUSDT,BTCBVOL,USDT,39.5877
1759434771000,BTCBVOLUSDT,BTCBVOL,USDT,39.5878
1759434772002,BTCBVOLUSDT,BTCBVOL,USDT,39.5879
1759434773003,BTCBVOLUSDT,BTCBVOL,USDT,39.5880
1759434774000,BTCBVOLUSDT,BTCBVOL,USDT,39.5881
1759434775000,BTCBVOLUSDT,BTCBVOL,USDT,39.5883
1759434776000,BTCBVOLUSDT,BTCBVOL,USDT,39.5884
1759434777002,BTCBVOLUSDT,BTCBVOL,USDT,39.5885
1759434778007,BTCBVOLUSDT,BTCBVOL,USDT,39.5886
1759434779002,BTCBVOLUSDT,BTCBVOL,USDT,39.5887
1759434780001,BTCBVOLUSDT,BTCBVOL,USDT,39.5888
1759434781002,BTCBVOLUSDT,BTCBVOL,USDT,39.5889
1759434782002,BTCBVOLUSDT,BTCBVOL,USDT,39.5890
1759434783000,BTCBVOLUSDT,BTCBVOL,USDT,39.5891
1759434784001,BTCBVOLUSDT,BTCBVOL,USDT,39.5892
1759434785000,BTCBVOLUSDT,BTCBVOL,USDT,39.5893
1759434786002,BTCBVOLUSDT,BTCBVOL,USDT,39.5893
1759434787000,BTCBVOLUSDT,BTCBVOL,USDT,39.5894
1759434788000,BTCBVOLUSDT,BTCBVOL,USDT,39.5895
1759434789000,BTCBVOLUSDT,BTCBVOL,USDT,39.5896
1759434790001,BTCBVOLUSDT,BTCBVOL,USDT,39.5898
1759434791000,BTCBVOLUSDT,BTCBVOL,USDT,39.5899
1759434792001,BTCBVOLUSDT,BTCBVOL,USDT,39.5900
1759434793000,BTCBVOLUSDT,BTCBVOL,USDT,39.5901
1759434794000,BTCBVOLUSDT,BTCBVOL,USDT,39.5902
1759434795001,BTCBVOLUSDT,BTCBVOL,USDT,39.5903
1759434796004,BTCBVOLUSDT,BTCBVOL,USDT,39.5904
1759434797000,BTCBVOLUSDT,BTCBVOL,USDT,39.5905
1759434798001,BTCBVOLUSDT,BTCBVOL,USDT,39.5906
1759434799000,BTCBVOLUSDT,BTCBVOL,USDT,39.5908
1759434800001,BTCBVOLUSDT,BTCBVOL,USDT,39.5909
1759434801000,BTCBVOLUSDT,BTCBVOL,USDT,39.5910
1759434802000,BTCBVOLUSDT,BTCBVOL,USDT,39.5911
1759434803000,BTCBVOLUSDT,BTCBVOL,USDT,39.5912
1759434804000,BTCBVOLUSDT,BTCBVOL,USDT,39.5912
1759434805000,BTCBVOLUSDT,BTCBVOL,USDT,39.5913
1759434806004,BTCBVOLUSDT,BTCBVOL,USDT,39.5914
1759434807000,BTCBVOLUSDT,BTCBVOL,USDT,39.5915
1759434808001,BTCBVOLUSDT,BTCBVOL,USDT,39.5916
1759434809000,BTCBVOLUSDT,BTCBVOL,USDT,39.5917
1759434810000,BTCBVOLUSDT,BTCBVOL,USDT,39.5918
1759434811000,BTCBVOLUSDT,BTCBVOL,USDT,39.5919
1759434812000,BTCBVOLUSDT,BTCBVOL,USDT,39.5920
1759434813003,BTCBVOLUSDT,BTCBVOL,USDT,39.5921
1759434814001,BTCBVOLUSDT,BTCBVOL,USDT,39.5922
1759434815000,BTCBVOLUSDT,BTCBVOL,USDT,39.5923
1759434816001,BTCBVOLUSDT,BTCBVOL,USDT,39.5923
1759434817000,BTCBVOLUSDT,BTCBVOL,USDT,39.5924
1759434818000,BTCBVOLUSDT,BTCBVOL,USDT,39.5925
1759434819001,BTCBVOLUSDT,BTCBVOL,USDT,39.5926
1759434820003,BTCBVOLUSDT,BTCBVOL,USDT,39.5927
